indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MDG_0000000029,AZE,2018,0.1,0.1,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BHS,2004,1.9,1.8,2.1,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SWE,2015,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,IRL,2018,0.2,0.2,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SDN,2014,0.1,0.1,0.2,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ISL,2001,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,GMB,2017,1.8,1.4,2.3,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,TGO,2000,3.7,3.0,4.6,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LVA,2014,0.6,0.5,0.6,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ECU,2014,0.4,0.4,0.5,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,ARE,2022,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
